row,col,baseline,noise_width,timestamp,chip_name,chip_address,batch_name,batch_id,batch_started_at,save_notes
12,0,515,7,2026-04-10T18:17:19.509049+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
12,1,512,6,2026-04-10T18:17:20.033857+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
12,2,508,7,2026-04-10T18:17:20.572433+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
12,3,527,4,2026-04-10T18:17:21.101848+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
12,4,527,5,2026-04-10T18:17:21.654229+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
12,5,514,6,2026-04-10T18:17:22.200121+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
12,6,506,3,2026-04-10T18:17:22.746761+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
12,7,526,4,2026-04-10T18:17:23.290704+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
12,8,523,8,2026-04-10T18:17:23.836053+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
12,9,523,8,2026-04-10T18:17:24.382293+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
12,10,523,4,2026-04-10T18:17:24.935784+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
12,11,541,5,2026-04-10T18:17:25.492143+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
12,12,532,6,2026-04-10T18:17:26.038774+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
12,13,526,7,2026-04-10T18:17:26.566896+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
12,14,536,8,2026-04-10T18:17:27.090600+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
12,15,535,6,2026-04-10T18:17:27.618405+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,0,522,5,2026-04-10T18:17:28.142720+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,1,541,6,2026-04-10T18:17:28.679421+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,2,516,6,2026-04-10T18:17:29.235981+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,3,526,6,2026-04-10T18:17:29.785717+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,4,519,7,2026-04-10T18:17:30.318286+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,5,520,4,2026-04-10T18:17:30.843307+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,6,522,9,2026-04-10T18:17:31.365879+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,7,527,6,2026-04-10T18:17:31.892994+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,8,527,7,2026-04-10T18:17:32.418620+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,9,545,1,2026-04-10T18:17:32.978957+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,10,523,3,2026-04-10T18:17:33.528524+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,11,527,4,2026-04-10T18:17:34.076780+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,12,510,6,2026-04-10T18:17:34.601550+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,13,521,8,2026-04-10T18:17:35.143946+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,14,541,8,2026-04-10T18:17:35.692913+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
13,15,514,7,2026-04-10T18:17:36.244042+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,0,526,7,2026-04-10T18:17:36.803857+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,1,529,6,2026-04-10T18:17:37.348383+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,2,519,4,2026-04-10T18:17:37.887135+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,3,498,4,2026-04-10T18:17:38.418579+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,4,519,4,2026-04-10T18:17:38.952913+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,5,514,5,2026-04-10T18:17:39.477061+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,6,523,5,2026-04-10T18:17:40.000610+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,7,527,9,2026-04-10T18:17:40.547530+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,8,530,3,2026-04-10T18:17:41.095535+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,9,533,4,2026-04-10T18:17:41.638791+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,10,528,9,2026-04-10T18:17:42.167221+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,11,508,5,2026-04-10T18:17:42.704551+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,12,539,6,2026-04-10T18:17:43.254679+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,13,532,3,2026-04-10T18:17:43.798328+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,14,541,8,2026-04-10T18:17:44.349568+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
14,15,534,9,2026-04-10T18:17:44.907097+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,0,518,6,2026-04-10T18:17:45.451669+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,1,514,6,2026-04-10T18:17:45.995871+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,2,518,8,2026-04-10T18:17:46.543460+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,3,524,9,2026-04-10T18:17:47.100819+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,4,519,5,2026-04-10T18:17:47.630562+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,5,519,7,2026-04-10T18:17:48.164914+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,6,519,7,2026-04-10T18:17:48.720143+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,7,523,6,2026-04-10T18:17:49.266936+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,8,538,8,2026-04-10T18:17:49.797022+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,9,515,7,2026-04-10T18:17:50.321253+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,10,527,5,2026-04-10T18:17:50.845498+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,11,526,7,2026-04-10T18:17:51.370853+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,12,531,7,2026-04-10T18:17:51.928558+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,13,533,8,2026-04-10T18:17:52.485353+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,14,528,7,2026-04-10T18:17:53.030807+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
15,15,518,7,2026-04-10T18:17:53.566619+09:00,chip_name,96,ds,20260410_181532_ds,2026-04-10T18:15:32.012774+09:00,ds
